16796:508,564,17,76,226,354,654,866,84,8
16799:17,302,616,8,564,1405,58,76,15,518
16812:168,5480,1326,719,8860,984,463,2153,661,76
16815:2543,9435,8392,311,17486,42989,11855,19152,7622,8427
16833:337,77581,805,385,80736,83173,11281,120518,33223,11401
16838:1256,32713,66560,15873,15875,7672,518,8,11785,13
16839:17,616,58,138,76,29,70,542,650,101
16858:
16859:114572,101934
16860:76,654,17,58,698,190,1970,302,564,2139
16878:58,302,654,518,8,861,15,542,554,32
16887:616,654,58,61,542,8,302,245,518,84
16890:17,518,8,616,542,508,302,58,285,654
16891:
16896:17,70,780,226,8,58,140,616,731,76
16898:23768,96618,78387
16918:5648,58496,6145,2946,22,6657,7048,36268,99978,46731
16926:654,616,17,302,58,542,518,554,650,61
16929:245,542,564,17,76,61,518,1382,2139,4798
16945:650,568,17,302,138,1349,32,58,162,616
16954:302,654,84,542,15,564,101,861,61,32
16961:17,302,70,1023,1382,518,84,301,654,8
16972:
16980:76,81,17,698,25481,327,508,4671,302,311
16983:17,302,654,84,76,518,289,8,542,861
16993:302,17,58,84,616,654,8,518,15,29
17006:616,302,654,17,650,542,861,15,76,61
17007:654,58,616,8,518,29,354,650,138,736
17008:17,302,8,327,616,65,787,32,518,84
17020:302,17,616,654,58,29,8,861,1196,61
17034:866,2139,17,546,654,698,1995,302,542,1023
17053:17,616,302,58,654,429,861,1684,8,84
17056:17,58,654,542,15,650,861,61,1196,8
17074:13696,95682,1749,4021,37082,102939,4639
17079:17,302,76,518,542,616,70,564,8,15
17097:17,8,302,84,654,508,518,76,616,650
17099:302,654,17,58,650,8,861,564,542,15
17115:3484,2194,40,8008,564,4292,245,17,262,542
17116:3282,6320,3060,71248,54427,47278,20245,16009,11847,54356
17117:931,873,17,710,245,947,8,564,508,70
17118:17,58,616,654,302,542,15,8,518,554
17147:17,84,8,76,508,542,564,361,378,496
17154:28590,81,24225,83102,24016,10236,34330,1616,42610,55412
17158:5975,4040,14814,533,8772,13341,603,10981,12294,6311
17159:17,542,15,245,616,61,364,32,518,58
17164:81,17,226,76,138,1023,616,508,698,986
17165:17,302,616,564,58,654,15,61,542,8
17178:20769,92781,111199
17191:17,564,70,226,1535,654,76,616,302,542
17193:17,131,245,1382,1126,119,873,787,2955,3233
17195:616,17,302,654,58,1196,861,8,564,238
17208:385,805,22801,18892,28166,15475,19089,39619,31619,48992
17241:17,1023,302,70,616,84,289,8,518,32
17243:17,302,84,226,138,650,736,301,1023,654
17251:168,719,1326,8860,984,10267,76,661,7838,5480
17254:105897,84943,30771,111262
17266:17,302,58,84,616,29,8,1102,61,650
17267:70,17,1535,654,1023,138,787,226,302,542
17272:654,302,616,289,518,8,84,542,564,15
17278:840,197,5627,8069,15772,4755,13049,26925,508,81
17279:8772,533,4671,911,5975,10981,17316,2139,226,74204
17285:17,1299,60324,8,22058,76,1679,17055,70311,39788
17297:17,302,616,29,58,518,84,508,654,15
17328:17,564,302,616,654,58,8,650,1535,508
17358:302,616,654,15,58,61,289,322,542,518
17363:17,616,58,542,654,302,15,8,61,518
17378:89419,1419,5292,14255,15190,43006
17412:1002,2548,65056,89220,5784,11973,19299,1382,891,931
17415:17,302,58,654,29,616,6,76,61,650
17418:40013,1351,30941,20642,7869,104003,1002,54784,13827,53329
17426:
17440:17,654,302,616,58,564,787,32,61,322
17448:33920,10886,34441,12697,12190,42146,3373,815,176,28596
17461:8772,17316,9435,203,30936,8427,311,533,8759,4671
17473:1410,302,65,508,654,17,76,361,1023,1131
17474:19829,31315,16995,33572,698,76,670,19330,23970,1546
17475:302,616,29,15,8,542,861,84,76,650
17477:17,302,564,698,81,58,654,70,616,8
17484:4993,8,34582,89499,542,7334,4650,4268,16431,30259
17492:654,616,58,84,1102,650,8,542,301,15
17498:
17499:63712,12929,45611,104100,50378,3723,15284,98858,21279
17513:17,81,650,654,302,564,58,262,508,616
17522:508,17,226,1023,70,76,1382,302,354,1451
17528:616,654,58,302,17,554,61,32,518,650
17530:17,58,616,654,302,76,542,138,394,70
17547:17,302,21367,483,654,6,33364,58,224,650
17549:337,385,805,45975,39936,11401,11281,3250,120518,33223
17551:4364,17,119,8,518,131,65,736,76,327
17556:1888,5890,3819,11428,8453,70,4583,93353,8586,91863
17562:17,58,616,654,302,518,84,8,542,1119
17576:1397,2510,5975,14268,6311,4656,603,13341,306,7926
17579:
17591:89928,54606,61279,54442,54989,5584,21439,4348,17822
17592:17,564,302,542,616,70,168,8,1405,58
17606:17,58,654,302,61,15,8,245,364,542
17620:
17624:84,654,302,518,616,58,354,29,787,15
17625:4671,533,76,311,7926,203,1011,8772,2139,10981
17626:17,70,138,302,616,1462,226,1023,1535,654
17642:
17653:1592,12508,17,26722,669,76,4190,2155,175,51442
17671:84,518,1039,1102,17,736,1009,8,302,14728
17688:84,518,616,302,1102,58,654,902,101,787
17689:302,654,518,58,616,101,787,29,301,736
17695:8,616,15,302,542,654,61,518,508,245
17716:25956,19908,18716,9554,6125,6186,51677,1718,34975,102013
17731:21666,83875
17749:654,616,15,302,58,542,76,354,61,1023
17753:17,654,58,616,542,1535,76,650,15,289
17779:654,302,58,518,8,616,84,29,650,354
17792:
17798:262,17,76,1164,3955,719,2265,28933,1913,2021
17810:17,7334,311,302,787,14259,8,1119,1077,654
17812:15,542,518,302,58,654,616,245,1405,787
17813:1099,17,873,650,12710,654,65,518,18704,58
17831:21825,56263,29778,92244,92830,44510
17844:616,17,58,12332,1535,654,70,354,76,138
17863:
17867:19467,64013,33307,26671,27696,6920,108600,73275,50751,41031
17869:168,5480,984,719,8860,661,463,1326,1400,1528
17890:2406,1176,1546,14966,7627,5693,29543,11887,2512,7448
17897:58,84,29,1102,616,8,650,542,518,101
17905:17,302,58,654,616,8,289,45,84,650
17919:542,17,616,302,15,564,654,518,554,58
17921:17,302,6127,785,11671,226,925,654,500,616
17922:17,70,226,8,84,32,654,508,616,76
17925:
17926:
17936:
17937:
17972:17,302,84,226,650,736,138,1023,301,616
17974:6657,121346,17925,95244,5648,17,15381,1558,3101,82949
17993:17,302,616,654,58,650,8,285,518,564
18005:
18030:17,654,1102,302,8,518,616,58,301,94
18039:17,8,654,302,58,616,564,84,15,61
18042:17,1023,508,70,8,58,76,226,616,654
18046:1131,168,1528,5480,6772,719,352,14754,5557,463
18068:26292,120409,79803,103517
18070:15,1002,518,17,353,1065,1987,131,8,508
18089:225,22243,70086,94695,21001,74445,654,17,1684,32827
18090:441,4513,1002,1744,1256,3506,6315,17,5083,3618
18101:17,245,1744,1410,8,302,899,1065,65,508
18123:866,17,654,76,354,302,58,301,84,518
18127:17,61,616,564,76,245,262,787,15,302
18133:17,654,58,245,15,285,518,616,6,29
18146:1471,3,8,17,59411,21,32,105819,38,41
18147:616,654,58,302,84,8,518,15,94,76
18163:654,302,17,58,616,29,6,322,518,285
18165:17,616,1684,302,58,654,564,736,76,138
18166:17,654,302,58,616,8,518,542,15,353
18182:302,654,84,58,70,616,650,94,518,1023
18186:58,654,302,518,8,787,542,354,15,508
18187:8,17,16978,1131,354,1382,378,4005,947,3256
18195:
18200:81,226,70,140,508,17,262,1749,986,1888
18204:177,11497,69494,22655,103120,66537
18208:2543,1011,17486,4625,9435,2215,3695,7622,11855,8427
18209:19845,22155,62468,1924,31367,14124,15498,268,654,45
18211:518,616,654,8,542,58,15,32,787,302
18212:76,17,58,302,518,542,616,84,654,8
18261:106016,5328,71764
18272:
18273:780,5767,17,731,226,262,70,76,616,508
18284:17,302,616,654,518,542,289,15,61,8
18306:17,302,58,616,15,542,8,650,1196,564
18311:81,140,226,3423,986,500,1749,780,70,262
18316:901,2064,704,1970,73150,94176,85496,32768,7684,34823
18322:189,4755,1527,3107,10041,2880,1712,508,3172,12990
18334:
18337:17,654,616,302,518,8,564,29,542,6
18360:17,508,542,8,564,654,58,616,518,302
18365:1281,3842,814,3137,16776,25196,35213,46478,40109,1936
18384:17,302,654,58,650,8,62,518,15,363
18392:654,17,302,58,15,518,861,101,542,564
18394:4982,58929,104065,35714,56707,8713,22156,37134,144,73108
18404:616,654,17,15,302,58,542,8,518,364
18405:17,8,76,931,70,302,616,654,656,508
18411:564,17,616,974,8,22,302,76,84,508
18416:10664,4032,4357,43142,54017,17580,11146,2316,30991,83608
18417:654,58,302,861,84,542,8,15,564,650
18433:
18491:17,81,780,70,6395,262,2700,8,32,84
18496:168,463,719,984,8733,574,1013,1230,1400,5488
18505:17,616,58,76,101,302,8,542,15,654
18510:58,302,616,654,17,29,650,15,84,8
18525:
18545:1410,17,302,2733,8,616,58,76,61,654
18561:654,17,302,616,15,542,518,58,8,29
18571:17,654,58,616,542,15,76,29,650,518
18616:650,302,58,654,616,8,84,61,29,356
18639:17,302,654,58,616,70,84,8,542,29
18648:40,202,8,262,12611,698,245,17,32798,2139
18657:17,8,518,84,616,654,58,239,787,902
18663:17,302,58,616,224,236,182,62,654,8
18666:564,654,17,616,58,302,542,861,226,8
18686:17,616,564,302,508,654,8,58,81,542
18690:5975,9054,4889,76,61,1397,2510,2548,103,301
18697:3672,37480,17567,43803,3372,52105,5545,13897,88520,9216
18698:81925,17,31772,13348,23088,1077,64061,29247,3661,16468
18707:
18709:17,654,616,8,76,518,564,70,542,650
18711:
18712:38152,2523,59616,1449,10695,11777,45574,58369,8,77323
18713:
18766:654,58,84,8,616,29,518,650,736,1102
18810:17,302,15,518,32,101,1196,564,29,650
18815:17,518,76,226,564,8,542,616,32,84
18823:17,4032,58,302,654,14026,8,301,138,224
18827:1787,76,2600,40,81,546,698,1344,2139,31223
18836:17,616,654,58,302,15,29,8,650,542
18845:17,616,15,58,542,302,61,654,518,32
18852:3672,3372,8321,26312,17646,9289,26567,27296,19871,25662
18885:17,508,70,1023,76,226,1462,302,8,301
18887:23490,709
18901:654,616,58,15,518,6,289,542,8,861
18944:10118,98498,37715,92508,642,226,2369,1544,19465,395
18965:82547,50496,80644,48144,119575,111132,42910,111907,32676,80805
18999:409,6,58,84,101,193,2302,289,518,564
19001:302,616,542,654,58,76,8,70,564,245
19006:
19010:654,17,58,616,84,354,8,15,101,518
19019:17,302,654,58,8,616,70,84,354,542
19022:262,780,140,986,7211,226,1749,5767,2241,17
19025:
19030:
19032:17,302,654,8,58,616,70,518,564,84
19043:
19046:9383,97380,110825,74069,53924,25787
19048:17,616,654,76,302,650,58,138,84,1196
19049:774,1524,3506,970,245,4487,947,17,899,48
19050:
19051:654,58,17,616,29,84,8,518,542,861
19062:17,654,70,616,58,518,787,902,101,138
19065:34309,32,17,402,302,787,58,238,650,674
19069:10660,2715,15335,1002,5287,17,10316,94,4194,131
19070:
19094:4239,17,353,15,61,76,224,302,1790,58
19095:17,302,616,58,1023,15,6,650,84,245
19096:17,8,518,2139,508,564,1405,302,496,813
19097:654,2265,17,58,76,1913,302,616,542,564
19102:654,58,29,542,15,564,84,8,554,289
19129:
19130:17,616,654,58,302,15,650,542,32,564
19144:17,364,15,76,616,61,245,654,564,65
19148:8322,17,16965,13077,6856,931,24933,36432,65,81
19156:1539,1542,8,2570,7703,40476,5150,25635,2602,13356
19163:10041,3107,1527,2880,1712,6434,8848,3172,12990,4825
19165:17,84,302,8,947,518,1102,654,542,787
19174:6040,14785,4032,1410,645,6790,3393,1162,140,14018
19176:17,518,1405,15,65,245,508,1119,1382,1825
19178:31315,885,698,33572,7056,19829,19330,1546,2081,76
19184:
19185:54784,95749,518,3841,4268,3085,60942,8621,86544,6496
19198:168,719,984,5480,1326,76,8860,801,574,1400
19199:4755,1352,3107,10041,8,17,76,378,1527,245
19240:1119,17,58,1187,2935,891,8,245,542,616
19241:518,616,302,58,8,542,32,84,654,289
19243:17,302,654,76,616,58,564,70,224,1558
19244:11188,54563,37386,398,7703,4719,4254,294,2602,16800
19246:654,302,616,58,84,8,542,61,15,518
19259:23200,15816,44253,76009,78321,80259,2068,1566,24106,1709
19262:168,661,719,2103,135,8860,984,11255,1740,1400
19265:17,654,302,616,58,29,84,518,1550,8
19276:17,654,302,58,616,29,76,542,650,8
19277:157,3196,197,10541,8069,17,5627,14793,245,508
19304:
19307:5097,2139,17,5670,4880,76,866,361,698,354
19308:302,654,84,354,616,58,29,301,8,518
19309:1187,17,2162,875,84,302,496,245,654,2935
19320:17,616,654,15,8,302,58,76,518,542
19328:8322,17,16965,13077,6856,931,24933,36432,65,81
19343:93612,61118
19354:17,40,76,262,45,61,62,81,238,311
19355:654,616,58,542,285,61,138,17,302,2139
19356:59903,111200,30606,63060,377,4731
19357:84430,16387,2405,46724,16424,12022,31295,641,5381,19000
19400:58,302,654,518,8,289,15,650,29,564
19405:10333,12009,54903
19410:17,5145,76,508,931,1382,8,224,947,65
19422:654,17,616,564,302,650,58,542,70,65
19433:68645,24380,656,535,52732
19434:17,564,616,542,518,650,1196,58,302,364
19443:
19444:17,81,2139,76,238,262,564,508,358,650
19446:17,8,518,542,616,302,15,58,564,101
19447:17,654,58,616,302,8,76,508,542,564
19448:76,8783,4146,2528,684,5357,10692,1651,4093,698
19452:17,616,302,654,518,8,58,84,32,542
19462:17,245,518,8,61,654,15,2030,542,616
19463:
19467:654,302,58,518,8,616,84,29,650,354
19468:654,58,616,29,354,84,8,564,289,518
19475:500,81,564,245,76,698,358,17,70,238
19476:5975,11538,13443,81306,59321,65620,603,78721,68887,77371
19482:17,302,654,15,518,616,564,289,32,58
19498:
19503:
19517:58,654,302,616,518,84,101,8,15,76
19528:81,9790,17,780,70,262,3739,22689,354,1535
19541:16504,33927,70743,14814,1790,60521,9667,533,37879,5663
19544:20915,826,21366,21486,1405,327,364,425,6643,23467
19549:302,17,58,654,616,542,15,564,650,364
19554:17,302,654,58,518,1102,542,76,101,787
19582:
19583:17510,28162,5122,17,2582,79901,75301,31273,99370,1592
19626:654,302,76,29,58,84,616,70,650,518
19646:897,92331,774,3207,2696,10889,1804,18194,4499,21
19680:
19682:616,17,58,542,302,654,1196,15,650,61
19692:17,1606,8,84,518,58,131,245,508,65
19705:73512,38403,13060,20103,8,650,121357,17,34325,47258
19707:81,780,17,3137,70,8,654,138,61,84
19757:76,17,564,654,302,58,542,650,616,81
19759:564,17,616,518,8,15,1405,508,61,94
19763:19065
19764:17,302,289,616,58,84,518,8,542,15
19768:3526,103858
19774:17,616,70,58,76,564,138,226,1535,81
19781:17,302,58,654,616,84,542,285,29,94
19788:302,17,58,616,654,650,29,32,84,15
19814:
19832:790,21813,8,17,10408,650,891,58,289,302
19847:17,302,616,58,8,70,84,354,101,650
19852:
19881:98550,23170,101255,4107,4364,76952,34244,34971,13597,109605
19882:76,84,8,245,354,70,508,616,58,654
19887:
19893:17,654,302,650,616,58,70,1535,138,518
19950:16029,8,101,12750,84,31488,787,21311,3039,1077
19965:6874,103,650,209,6,29,616,302,902,966
19983:
19985:17,302,616,58,76,542,29,15,861,289
19996:654,302,58,518,8,616,84,29,650,354
20059:17,654,58,302,616,8,84,518,354,289
20067:4364,1119,18025,76055,7557,72769,79626,25486,51565,23057
20073:2139,17,76,698,8,564,616,58,1471,654
20074:4268,21438,245,518,131,119,2302,5157,103,9572
20075:70,2935,1152,138,238,736,780,654,1119,15
20094:17,1119,15,32,486,508,931,947,1023,1382
20095:17,518,84,302,616,542,654,1102,58,101
20115:
20116:
20120:23116,28915,9088,9067,42584,525,17039,17,146,109571
20125:
20160:168,76,226,719,297,5738,352,1528,2068,3789
20161:17,654,564,650,302,616,8,84,70,518
20166:17,616,302,654,58,518,15,354,564,29
20183:1592,12508,17,2123,86115,2547,26722,669,76,4190
20206:76,168,719,2153,1326,564,984,2275,1460,1528
20208:
20220:58,616,654,542,518,61,1196,8,15,76
20233:
20234:17,1102,58,616,736,70,301,29,518,8
20257:17,301,327,1535,58,131,138,289,4652,698
20268:
20294:7361,50658,1091,52583,88215,91212,56463,17,119,25913
20299:8956,1928,18747,17,50065,28873,21116,65444,518,84
20304:
20305:17,70,1344,1790,675,2139,4755,1435,8211,76
20316:302,654,616,84,29,76,8,518,564,322
20319:
20322:1412,2950,17799,13320,107413,5017,1567,31652,94885,5287
20327:25969,59670,80321
20333:17,616,302,654,58,61,518,542,1403,6
20334:17,302,616,654,8,736,508,650,58,70
20360:17,616,58,84,29,76,1102,8,354,650
20378:616,8,1405,245,518,654,15,508,542,58
20379:12332,76,25910,367,17527,70,17,8167,698,10048
20380:2162,17,518,302,947,496,6450,354,654,8
20381:
20394:28605,110318,54099,41101,22678,102041,58923,9915,113362,28760
20395:17,616,302,58,429,654,76,861,564,84
20409:
20420:
20438:40800,28323,39684,76265,7082,7212,23213,30669,8563,26165
20439:
20440:59009,9314,10692,4110,4146,46844,10302
20441:17,616,224,58,302,654,650,62,542,29
20443:17,302,616,15,58,508,654,8,1023,542
20456:302,17,616,654,650,58,61,29,542,76
20463:16372,302,10752,8845,1937,10798,3095,14112,44065,43943
20465:17,616,302,654,15,518,8,58,238,554
20466:9594,4671,14259,1077,1468,7468,17,7622,327,787
20473:533,17316,5975,11737,4040,7658,4671,30490,14814,76
20497:1091,175,79575,22108,17501,6495
20498:17,8,616,302,84,654,101,58,542,289
20507:5975,4889,9054,1397,2510,13341,603,7926,14268,17316
20512:8,17,1352,4755,564,616,245,654,710,931
20520:1131,47372,6774,23370,17508,1600,3808,38804,24775,533
20544:
20545:17,616,76,508,8,542,302,58,654,736
20546:17,302,542,61,15,518,787,650,1196,289
20547:17,429,302,76,58,8,542,654,84,564
20549:17,616,302,15,245,518,58,1987,564,654
20550:11080,17,899,48660,81977,39025,67707,4364,115112,6583
20553:302,58,17,29,616,8,84,138,354,361
20555:302,58,268,861,902,1305,1403,1804,3539,8
20556:8322,30815,13077,6856,24933,17,51232,36432,31597,20520
20572:138,226,17,302,654,76,70,8,84,616
20582:17,302,650,70,76,616,654,508,58,1023
20607:17,58,616,76,518,15,101,29,564,650
20624:17,45,2947,6,1927,8,6793,1804,9346,74638
20628:17,245,302,616,8,518,58,654,61,94
20655:17,302,1410,616,8,564,58,245,542,654
20684:780,3423,3137,140,5767,1749,262,986,731,7211
20685:616,17,654,58,302,542,518,564,15,1196
20697:719,984,5480,1326,661,760,8860,801,574,1400
20720:
20721:654,302,58,518,8,616,84,29,650,354
20735:1405,363,564,3,2101,14617,826,899,1549,29
20736:245,17,1827,2403,2714,2696,302,3506,353,518
20752:64628,12791,56113,51035,82549,2593,72766,13504,12115,17519
20756:17,76,61,70,81,84,138,179,238,616
20761:3,43013,65542,73735,8,15,47120,17,2068,22551
20766:17,302,58,654,616,518,542,15,138,8
20790:
20807:94721,48420,27845,121030,117512,107182,66768,87666,29542,84057
20809:17,76,564,361,16995,866,508,698,11887,40
20810:
20812:245,441,4268,353,1744,65,1987,2715,518,17
20846:
20857:62839,83521,9889,99048,6531,31022
20858:533,4889,1397,2510,14268,4656,6311,8640,17,603
20872:81,76,40,17,2139,262,508,564,302,327
20892:17,302,654,58,84,616,564,70,8,354
20906:6503,8660,15921,17,24608,8,302,409,84,19871
20908:1913,17,76,58,616,654,301,736,302,361
20911:17,542,518,8,1119,787,616,654,70,84
20912:
20918:17,616,302,58,654,29,650,84,1102,1140
20926:616,302,17,654,15,518,58,564,542,8
20932:
20950:17,58,61,179,302,1578,1987,3144,4414,32
20954:
20973:17,518,616,654,15,302,564,58,61,8
20985:17,361,302,58,508,866,542,616,654,76
20990:17,70,616,518,654,302,8,76,354,84
21028:518,616,84,8,302,654,58,508,564,101
21029:39390,29064,54625,2275,1921,5291,70277,17161,1419,43660
21030:76,654,2139,616,17,542,564,650,58,861
21032:17,302,654,58,616,29,76,8,70,84
21033:17,654,245,354,302,58,84,8,616,15
21037:76,17,302,654,518,564,698,2139,245,616
21080:17,616,518,245,542,8,15,564,363,1511
21082:10503,731,17,140,10404,8454,72271,1609,14508,5767
21084:4274,20959,6783,518,32,94,327,83010,37348,542
21120:17,302,616,58,29,542,84,8,15,518
21139:7926,8772,2215,7622,20442,8392,8427,2543,8867,27443
21140:616,302,654,58,84,8,518,70,564,508
21148:12870,8860,27457,32677,96447,93709,1050,104265,76652,82382
21149:616,654,17,58,302,861,8,6,15,542
21151:17,616,654,302,650,76,58,8,861,554
21160:17,226,76,84,8,1023,508,616,311,5975
21164:17,302,654,84,58,564,616,8,301,650
21196:89750,63718,94151,650,29900,26573,33038,74448,117917,83103
21207:17,654,8,616,58,84,61,542,302,76
21220:1352,10041,2880,189,5624,7831,1712,8848,378,20806
21246:302,654,58,616,84,650,285,518,8,76
21256:1410,301,31267,6741,12916,19274,19352,19399,36022,26326
21259:17,302,616,654,650,58,564,8,29,866
21266:302,654,58,29,616,8,84,354,542,518
21272:17,302,245,616,8,654,84,736,354,32
21288:17,224,654,58,302,616,650,8,29,1245
21317:17,76,245,518,8,84,508,7006,787,4755
21318:226,58,76,84,119,375,650,932,1109,1131
21354:
21384:4996,32,45268,787,45848,74093,95387,2215,14569,30954
21401:68867,3985,4498,4755,33308,112029,11679,18720,21537,47908
21423:
21447:62353,13269,53686,6872,533
21448:302,58,654,616,8,518,650,84,76,224
21469:17,518,58,654,542,616,15,1405,8,245
21476:
21505:81,17,217,302,262,508,650,654,84,15
21514:12545,14946,68220,45988,99869,39215,39356,58094,74956,31266
21518:654,302,58,616,8,29,15,564,289,542
21531:
21542:168,76,5480,17,2139,245,698,984,719,1400
21543:2548,840,508,17,10541,81,5111,157,197,564
21551:49056,71500,48623,100084,115290,13050,100977
21570:
21585:6387,17,76,2848,22507,616,31633,564,361,26519
21599:17,302,654,616,76,58,564,224,508,138
21604:1913,17,76,2139,301,58,302,361,654,358
21608:17,302,654,58,616,6,84,76,322,15
21617:17,29,861,650,542,518,8,15,564,84
21631:
21633:17,302,616,58,1097,542,650,654,8,8359
21637:
21670:87904,73675,118289,84630,28415
21689:1353,67001,45659,34531,64261,2061,44302,45,29456,18449
21712:61,58,17,654,302,15,245,8,518,542
21713:302,654,58,84,616,8,236,76,224,29
21714:4755,1539,48138,26641,2579,23580,3107,119847,1065,6706
21722:302,650,654,58,616,8,29,564,84,354
21723:58,616,17,302,654,650,542,15,8,289
21732:61920,18959,95482,33919,57550,96115,8642,88594
21737:840,17,2548,787,119,157,4671,8,84,1077
21745:
21763:17,58,542,8,15,564,518,32,29,84
21774:
21787:17,616,542,518,61,103,654,302,58,364
21794:302,17,654,58,15,61,29,616,518,76
21796:123074,64132,114789,85041,525,7660,101282,28653,46257,11155
21834:17,8,518,84,245,1382,616,94,787,947
21838:168,5480,984,8860,76,719,463,5557,661,760
21853:17,616,302,542,58,564,1196,654,101,650
21868:17,302,654,616,58,70,8,542,650,76
21869:17,1002,81,2548,7623,245,353,508,1951,3307
21908:654,302,58,616,361,650,84,76,354,8
21912:17,616,245,70,302,654,8,15,226,518
21931:1761,29,9745,17424,39958,113497,1119,94897,1202,1405
21932:
21933:1730,5097,3568,2139,890,17,4743,40,76,564
21934:
21941:2142,245,39395,353,774,33882,1524,2200,8,17
21943:226,76,508,17,70,58,81,2139,698,1023
21944:15,101,17,616,654,61,2030,58,302,322
21945:60977,69230
21947:654,302,616,8,650,61,518,289,15,29
21960:
21967:17,508,1119,15,32,486,931,947,1382,1405
21968:17,245,616,58,654,8,518,70,15,61
21979:236,3448,10075,4203,776,10641,6673,564,12253,7795
21993:226,81,70,17,508,616,245,1023,29,302
21996:
22003:48,17,1187,302,654,245,8,84,518,354
22012:5975,911,10981,4671,17316,2510,603,2543,11590,8529
22016:654,302,58,518,8,616,84,29,650,354
22017:1730,17,616,650,10039,866,654,698,1023,361
22029:17,8,616,650,76,518,542,564,302,902
22030:
22036:17,616,15,302,58,654,542,650,1772,29
22037:105216,29065,87432,66518
22060:17,654,302,29,58,354,616,289,518,542
22080:17,76,654,2579,508,138,70,32,226,542
22085:899,1187,17,6450,1119,4420,302,84,245,354
22102:
22109:302,58,654,289,8,542,84,564,518,15
22111:17,654,542,302,616,245,8,518,58,364
22116:17,302,58,654,81,616,84,780,29,518
22124:81,226,70,508,17,138,1535,302,76,616
22128:16458,76,168,2318,10600,12657,416,20993,78340,16982
22158:17,302,8,84,654,58,76,518,616,564
22164:17,302,654,58,1535,616,84,1023,15,354
22165:17,302,654,84,564,58,616,76,518,70
22173:70335,74713,8484,59924,33851,11482,1435,52866,2318,8848
22176:1410,827,441,1002,4444,2347,245,3977,8873,1744
22184:654,17,29,58,616,84,76,1102,8,518
22198:17,616,8,542,58,302,654,15,76,564
22201:76,17,302,58,564,616,650,654,698,285
22213:2121,807,1099,17,12710,650,119,363,873,327
22222:1057,17,1187,245,8579,891,8151,774,899,496
22226:8321,3789,226,6503,70,76,1435,698,1790,2068
22236:17,302,58,76,654,29,650,616,84,70
22245:23595,28632,40,22059,17,76,698,17498,508,3481
22246:931,66729,17625,9916,18207,8,16396,61,496,692
22251:81,780,17,8511,3137,5767,16404,731,262,2241
22262:6503,17,15921,1495,84,302,8,24608,947,508
22263:58,654,616,542,8,29,84,289,564,518
22280:58,654,285,616,162,15,650,302,17,29
22286:17,616,86,654,15,289,58,518,302,101
22299:82875,35953,4339,13652,25237,101336,70740,38234
22304:441,245,508,873,1002,1744,24536,34493,8,17
22324:
22326:23913,4239,2547,37390,113412,29819,21718,6145,2051,6
22337:168,984,564,719,5480,1326,76,463,17,238
22346:654,302,58,518,8,616,84,29,650,354
22354:32256,12802,49155,25606,22544,55825,23061,4634,66969,29731
22363:14470,670,76,16768,16406,26077,866,27427,2857,4906
22366:361,17,654,302,76,58,354,15,70,254
22372:17,616,654,302,564,518,363,650,8,58
22373:385,1155,74629,71816,1196,27018,83724,60298,108047,75864
22382:17,302,8,654,616,5303,58,84,1102,861
22388:
22392:
22399:4755,1352,3107,10041,508,1527,1712,189,17,84
22400:81,654,17,5767,262,780,302,3137,140,731
22401:
22418:4131,226,44020,70,3407,42888,1468,39924,1535,66560
22426:99683,43847,67529,6411,33041,108595,114323,101782,23320
22427:58,654,302,518,8,542,616,61,15,84
22430:17,654,302,616,542,15,861,554,650,61
22431:30720,66560,11606,6,8,12298,2059,6157,59411,60761
22436:17,654,8,58,302,32,542,364,650,564
22459:302,616,654,58,8,518,84,289,542,650
22464:17,302,654,616,29,58,62,394,8,84
22465:17,302,616,508,58,654,70,8,650,542
22469:168,719,8860,984,1400,1326,2153,463,661,1528
22476:654,616,17,58,650,542,76,29,518,15
22477:17,302,616,58,654,76,518,8,564,29
22479:
22483:17,302,654,616,8,138,518,542,58,650
22492:17,302,650,58,616,654,238,564,76,542
22493:
22497:28893,38573
22501:17,866,76,654,616,302,354,84,58,546
22515:1152,3841,99719,46598,2185,37131,12684,6091,44175,4497
22521:
22523:302,654,58,518,616,8,84,29,650,301
22533:
22538:17,76,8,363,564,616,58,224,245,518
22546:17,84,518,302,616,58,654,29,101,1102
22568:17,302,654,58,518,15,8,564,76,486
22574:70292,99574,80043,122467,65797,82725,1375,64380,65923,83859
22575:
22579:81,226,140,780,70,3137,3423,508,7211,76
22580:81,873,931,1360,70,2121,826,2937,986,1099
22581:654,17,302,58,616,84,8,518,564,1102
22583:
22586:17,616,654,302,58,542,15,8,564,650
22592:17,616,654,518,58,8,542,15,302,554
22603:17,891,245,1187,518,616,496,787,84,302
22624:4513,1002,6315,8,17,3506,3618,710,76,1256
22639:654,17,564,542,650,76,518,32,15,8
22675:500,36721,5292,22232,60440,33385,9266,8759,1592,5287
22681:32824,20888,105897,84943,30771,111262
22682:17,302,654,518,616,8,58,76,84,1405
22685:17,616,15,654,542,58,245,302,564,518
22691:654,17,15,8,564,84,518,162,542,29
22699:58,302,616,654,518,542,15,8,564,76
22703:17,302,564,58,616,76,650,8,542,654
22706:89392,440,10369,26498,14726,114570,62476,642,654,17
22711:51715,13366,81,518,4103,9737,7180,40366,542,98851
22741:17,70,616,518,654,8,76,302,138,354
22748:17,58,654,76,8,542,564,650,518,15
